data/img/center_2019_11_19_07_39_56_909.jpg,data/img/right_2019_11_19_07_39_56_909.jpg,data/img/left_2019_11_19_07_39_56_909.jpg,0,0,0,0,0,0,0,0,0,0
data/img/center_2019_11_19_07_39_57_437.jpg,data/img/right_2019_11_19_07_39_57_437.jpg,data/img/left_2019_11_19_07_39_57_437.jpg,1,1,1,1,1,1,0,0,1,0
data/img/center_2019_11_19_07_39_58_376.jpg,data/img/right_2019_11_19_07_39_58_376.jpg,data/img/left_2019_11_19_07_39_58_376.jpg,1,1,1,1,1,1,0,0,1,0
data/img/center_2019_11_19_07_39_59_301.jpg,data/img/right_2019_11_19_07_39_59_301.jpg,data/img/left_2019_11_19_07_39_59_301.jpg,1,1,1,1,1,1,0,0,1,0
data/img/center_2019_11_19_07_40_00_296.jpg,data/img/right_2019_11_19_07_40_00_296.jpg,data/img/left_2019_11_19_07_40_00_296.jpg,1,1,1,1,1,1,0,0.69813168,1,0
data/img/center_2019_11_19_07_40_01_307.jpg,data/img/right_2019_11_19_07_40_01_307.jpg,data/img/left_2019_11_19_07_40_01_307.jpg,1,1,1,1,1,1,0,6.283185482,1,0
data/img/center_2019_11_19_07_40_02_217.jpg,data/img/right_2019_11_19_07_40_02_217.jpg,data/img/left_2019_11_19_07_40_02_217.jpg,1,1,1,1,1,1,0,6.283185482,1,0
data/img/center_2019_11_19_07_40_03_168.jpg,data/img/right_2019_11_19_07_40_03_168.jpg,data/img/left_2019_11_19_07_40_03_168.jpg,1,1,1,1,1,1,0,6.283185482,1,0
data/img/center_2019_11_19_07_40_04_097.jpg,data/img/right_2019_11_19_07_40_04_097.jpg,data/img/left_2019_11_19_07_40_04_097.jpg,1,1,1,1,1,1,0,6.283185482,1,0
data/img/center_2019_11_19_07_40_04_999.jpg,data/img/right_2019_11_19_07_40_04_999.jpg,data/img/left_2019_11_19_07_40_04_999.jpg,1,1,1,1,1,1,-0.034906585,6.283185482,1,0
data/img/center_2019_11_19_07_40_05_888.jpg,data/img/right_2019_11_19_07_40_05_888.jpg,data/img/left_2019_11_19_07_40_05_888.jpg,1,1,1,1,1,1,0.034906585,6.283185482,1,0
data/img/center_2019_11_19_07_40_06_839.jpg,data/img/right_2019_11_19_07_40_06_839.jpg,data/img/left_2019_11_19_07_40_06_839.jpg,1,1,1,1,1,1,0.034906585,6.632251263,1,0
data/img/center_2019_11_19_07_40_07_822.jpg,data/img/right_2019_11_19_07_40_07_822.jpg,data/img/left_2019_11_19_07_40_07_822.jpg,1,1,1,1,1,1,0,6.632251263,1,0
data/img/center_2019_11_19_07_40_08_727.jpg,data/img/right_2019_11_19_07_40_08_727.jpg,data/img/left_2019_11_19_07_40_08_727.jpg,1,1,1,1,1,1,0,7.679448605,1,0
data/img/center_2019_11_19_07_40_09_647.jpg,data/img/right_2019_11_19_07_40_09_647.jpg,data/img/left_2019_11_19_07_40_09_647.jpg,1,1,1,1,1,1,0,7.679448605,1,0
data/img/center_2019_11_19_07_40_10_643.jpg,data/img/right_2019_11_19_07_40_10_643.jpg,data/img/left_2019_11_19_07_40_10_643.jpg,1,1,1,1,1,1,0,7.679448605,1,0
data/img/center_2019_11_19_07_40_11_513.jpg,data/img/right_2019_11_19_07_40_11_513.jpg,data/img/left_2019_11_19_07_40_11_513.jpg,1,1,1,1,1,1,0,7.679448605,1,0
data/img/center_2019_11_19_07_40_12_381.jpg,data/img/right_2019_11_19_07_40_12_381.jpg,data/img/left_2019_11_19_07_40_12_381.jpg,1,1,1,0.619848907,1,1,0,8.028514862,1,0
data/img/center_2019_11_19_07_40_13_322.jpg,data/img/right_2019_11_19_07_40_13_322.jpg,data/img/left_2019_11_19_07_40_13_322.jpg,1,1,1,0.615532637,1,1,0,8.377580643,1,0
data/img/center_2019_11_19_07_40_14_237.jpg,data/img/right_2019_11_19_07_40_14_237.jpg,data/img/left_2019_11_19_07_40_14_237.jpg,1,1,1,1,1,1,0,8.377580643,1,0
data/img/center_2019_11_19_07_40_15_123.jpg,data/img/right_2019_11_19_07_40_15_123.jpg,data/img/left_2019_11_19_07_40_15_123.jpg,1,1,1,1,0.629590809,1,0,8.377580643,1,0
data/img/center_2019_11_19_07_40_16_052.jpg,data/img/right_2019_11_19_07_40_16_052.jpg,data/img/left_2019_11_19_07_40_16_052.jpg,1,1,1,1,1,1,0,8.377580643,1,0
data/img/center_2019_11_19_07_40_16_973.jpg,data/img/right_2019_11_19_07_40_16_973.jpg,data/img/left_2019_11_19_07_40_16_973.jpg,1,1,1,1,1,1,0,8.377580643,1,0
data/img/center_2019_11_19_07_40_17_866.jpg,data/img/right_2019_11_19_07_40_17_866.jpg,data/img/left_2019_11_19_07_40_17_866.jpg,1,1,1,1,1,1,0,8.726646423,1,0
data/img/center_2019_11_19_07_40_18_834.jpg,data/img/right_2019_11_19_07_40_18_834.jpg,data/img/left_2019_11_19_07_40_18_834.jpg,1,1,1,1,1,1,0,9.075712204,1,0
data/img/center_2019_11_19_07_40_19_759.jpg,data/img/right_2019_11_19_07_40_19_759.jpg,data/img/left_2019_11_19_07_40_19_759.jpg,1,1,1,1,1,1,0,9.075712204,1,0
data/img/center_2019_11_19_07_40_20_640.jpg,data/img/right_2019_11_19_07_40_20_640.jpg,data/img/left_2019_11_19_07_40_20_640.jpg,1,1,1,1,1,1,0,9.075712204,1,0
data/img/center_2019_11_19_07_40_21_583.jpg,data/img/right_2019_11_19_07_40_21_583.jpg,data/img/left_2019_11_19_07_40_21_583.jpg,1,1,1,1,1,1,0,9.075712204,1,0
data/img/center_2019_11_19_07_40_22_486.jpg,data/img/right_2019_11_19_07_40_22_486.jpg,data/img/left_2019_11_19_07_40_22_486.jpg,1,1,1,1,1,1,0,9.424777985,1,0
data/img/center_2019_11_19_07_40_23_387.jpg,data/img/right_2019_11_19_07_40_23_387.jpg,data/img/left_2019_11_19_07_40_23_387.jpg,1,1,1,1,1,1,0,9.773843765,1,0
data/img/center_2019_11_19_07_40_24_337.jpg,data/img/right_2019_11_19_07_40_24_337.jpg,data/img/left_2019_11_19_07_40_24_337.jpg,1,1,1,1,1,1,0,10.47197533,1,0
data/img/center_2019_11_19_07_40_25_231.jpg,data/img/right_2019_11_19_07_40_25_231.jpg,data/img/left_2019_11_19_07_40_25_231.jpg,1,1,1,1,1,1,0,10.82104111,1,0
data/img/center_2019_11_19_07_40_26_124.jpg,data/img/right_2019_11_19_07_40_26_124.jpg,data/img/left_2019_11_19_07_40_26_124.jpg,1,1,1,1,1,1,0,10.82104111,1,0
data/img/center_2019_11_19_07_40_27_041.jpg,data/img/right_2019_11_19_07_40_27_041.jpg,data/img/left_2019_11_19_07_40_27_041.jpg,1,1,0.339142919,1,1,1,0,10.82104111,1,0
data/img/center_2019_11_19_07_40_27_960.jpg,data/img/right_2019_11_19_07_40_27_960.jpg,data/img/left_2019_11_19_07_40_27_960.jpg,1,1,0.363135457,0.302838862,1,1,0,10.82104111,1,0
data/img/center_2019_11_19_07_40_28_861.jpg,data/img/right_2019_11_19_07_40_28_861.jpg,data/img/left_2019_11_19_07_40_28_861.jpg,1,1,0.340999573,0.303408235,1,1,0,10.82104111,1,0
data/img/center_2019_11_19_07_40_29_707.jpg,data/img/right_2019_11_19_07_40_29_707.jpg,data/img/left_2019_11_19_07_40_29_707.jpg,1,1,0.351823032,0.305366486,1,1,-0.034906585,10.82104111,1,0
data/img/center_2019_11_19_07_40_30_577.jpg,data/img/right_2019_11_19_07_40_30_577.jpg,data/img/left_2019_11_19_07_40_30_577.jpg,1,1,1,0.313405812,1,1,0.034906585,10.82104111,1,0
data/img/center_2019_11_19_07_40_31_453.jpg,data/img/right_2019_11_19_07_40_31_453.jpg,data/img/left_2019_11_19_07_40_31_453.jpg,1,1,1,0.305789292,1,1,0.06981317,10.82104111,1,0
data/img/center_2019_11_19_07_40_32_335.jpg,data/img/right_2019_11_19_07_40_32_335.jpg,data/img/left_2019_11_19_07_40_32_335.jpg,1,1,1,1,1,1,0.139626339,10.82104111,1,0
data/img/center_2019_11_19_07_40_33_230.jpg,data/img/right_2019_11_19_07_40_33_230.jpg,data/img/left_2019_11_19_07_40_33_230.jpg,1,1,1,1,1,1,0.244346097,10.82104111,1,0
data/img/center_2019_11_19_07_40_34_167.jpg,data/img/right_2019_11_19_07_40_34_167.jpg,data/img/left_2019_11_19_07_40_34_167.jpg,1,1,1,1,1,1,0.279252678,10.82104111,1,0
data/img/center_2019_11_19_07_40_35_148.jpg,data/img/right_2019_11_19_07_40_35_148.jpg,data/img/left_2019_11_19_07_40_35_148.jpg,1,0.495852083,1,1,1,1,0.139626339,10.82104111,1,0
data/img/center_2019_11_19_07_40_36_103.jpg,data/img/right_2019_11_19_07_40_36_103.jpg,data/img/left_2019_11_19_07_40_36_103.jpg,1,1,1,1,0.452635556,1,4.16E-17,10.82104111,1,0
data/img/center_2019_11_19_07_40_37_039.jpg,data/img/right_2019_11_19_07_40_37_039.jpg,data/img/left_2019_11_19_07_40_37_039.jpg,1,1,1,1,0.504808605,1,-0.06981317,10.82104111,1,0
data/img/center_2019_11_19_07_40_37_947.jpg,data/img/right_2019_11_19_07_40_37_947.jpg,data/img/left_2019_11_19_07_40_37_947.jpg,1,1,1,1,0.531565309,1,4.16E-17,10.82104111,1,0
data/img/center_2019_11_19_07_40_38_838.jpg,data/img/right_2019_11_19_07_40_38_838.jpg,data/img/left_2019_11_19_07_40_38_838.jpg,1,1,1,1,1,1,0.06981317,10.82104111,1,0
data/img/center_2019_11_19_07_40_39_751.jpg,data/img/right_2019_11_19_07_40_39_751.jpg,data/img/left_2019_11_19_07_40_39_751.jpg,1,1,1,1,1,1,4.16E-17,10.82104111,1,0
data/img/center_2019_11_19_07_40_40_711.jpg,data/img/right_2019_11_19_07_40_40_711.jpg,data/img/left_2019_11_19_07_40_40_711.jpg,1,1,1,1,1,1,4.16E-17,10.82104111,1,0
data/img/center_2019_11_19_07_40_41_616.jpg,data/img/right_2019_11_19_07_40_41_616.jpg,data/img/left_2019_11_19_07_40_41_616.jpg,1,1,1,1,1,1,4.16E-17,10.82104111,1,0
data/img/center_2019_11_19_07_40_42_571.jpg,data/img/right_2019_11_19_07_40_42_571.jpg,data/img/left_2019_11_19_07_40_42_571.jpg,1,1,1,1,1,1,-0.034906585,10.82104111,1,0
data/img/center_2019_11_19_07_40_43_444.jpg,data/img/right_2019_11_19_07_40_43_444.jpg,data/img/left_2019_11_19_07_40_43_444.jpg,1,1,1,1,1,1,4.16E-17,10.82104111,1,0
data/img/center_2019_11_19_07_40_44_340.jpg,data/img/right_2019_11_19_07_40_44_340.jpg,data/img/left_2019_11_19_07_40_44_340.jpg,1,1,1,1,1,1,4.16E-17,10.82104111,1,0
data/img/center_2019_11_19_07_40_45_208.jpg,data/img/right_2019_11_19_07_40_45_208.jpg,data/img/left_2019_11_19_07_40_45_208.jpg,1,1,1,1,1,1,4.16E-17,10.82104111,1,0
data/img/center_2019_11_19_07_40_46_161.jpg,data/img/right_2019_11_19_07_40_46_161.jpg,data/img/left_2019_11_19_07_40_46_161.jpg,1,1,1,1,1,1,4.16E-17,10.82104111,1,0
data/img/center_2019_11_19_07_40_47_120.jpg,data/img/right_2019_11_19_07_40_47_120.jpg,data/img/left_2019_11_19_07_40_47_120.jpg,1,1,1,1,1,1,4.16E-17,10.82104111,1,0
data/img/center_2019_11_19_07_40_48_042.jpg,data/img/right_2019_11_19_07_40_48_042.jpg,data/img/left_2019_11_19_07_40_48_042.jpg,1,1,1,1,1,1,0.034906585,10.82104111,1,0
data/img/center_2019_11_19_07_40_48_982.jpg,data/img/right_2019_11_19_07_40_48_982.jpg,data/img/left_2019_11_19_07_40_48_982.jpg,1,1,1,1,1,1,4.16E-17,10.82104111,1,0
data/img/center_2019_11_19_07_40_49_853.jpg,data/img/right_2019_11_19_07_40_49_853.jpg,data/img/left_2019_11_19_07_40_49_853.jpg,1,1,0.595240533,1,1,1,4.16E-17,10.82104111,1,0
